decision_id,source_root_id,project_id,family_id,relative_path,file_name,file_id,sheet_id,file_sha256,file_size,workbook_format,worksheet_name,worksheet_visibility,worksheet_fingerprint,workbook_sheet_count,detected_project_identifiers,detected_customer_identifiers,detected_document_role,parser_name,parser_version,parse_status,formula_dependency_status,external_link_status,named_range_status,revision_status,duplicate_or_supersession,proposed_decision,final_decision,reason_codes,evidence_references,policy_version,reviewer_or_approver,decision_timestamp,approval_manifest_hash,sanitized_artifact_hash
SGD-D5F9CE32F732A0,SRC-ALL-PROJECTS,1120102,核陽工程,112年度工作\112年度工作\112年度工作(已完成)\1120102核陽工程-紅外線控制板\核陽-紅外線控制板工作紀錄單.xls,核陽-紅外線控制板工作紀錄單.xls,SRC-ALL-PROJECTS-FILE-805F758C8378,SRC-ALL-PROJECTS-FILE-805F758C8378-XLS-SHEET-001,15CB77CC74EE19928CD20A2850B8CFB671D5DC3D7D0D8F59F4CD208785DD5DF8,50688,xls,至得金屬追加,visible,9F7ACDFECC336B5401964C1F7768EDF59B6222018DAE721653DD0E288A47E4F8,1,1120102,核陽工程,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-805F758C8378|SRC-ALL-PROJECTS-FILE-805F758C8378-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,
