file_id,source_root,relative_path,archive_member_path,project_id,project_name,customer,file_name,extension,size_bytes,modified_time,sha256,content_fingerprint,duplicate_of,primary_role,secondary_tags,drawing_output_type,generator_eligibility,forbidden_signature_match,classification_confidence,basis,parse_status,review_status,notes,absolute_path
SRC-ALL-PROJECTS-FILE-82BBF995A307,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M5010508-電機.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M5010508-電機.pdf,.pdf,115826,1782109396.239633,31B02E1CDEF1B687A40F6FAFA970228C0986164C9BC10B5C7409D175BC57D729,31B02E1CDEF1B687A40F6FAFA970228C0986164C9BC10B5C7409D175BC57D729,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M5010508-電機.pdf
SRC-ALL-PROJECTS-FILE-BB4BFF99A984,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M5010509-電機.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M5010509-電機.pdf,.pdf,122255,1782109396.2546387,08CAB43E56C72588870FECF30211C9464E82B89097BC6DC1B389D3ECC2CB0AF5,08CAB43E56C72588870FECF30211C9464E82B89097BC6DC1B389D3ECC2CB0AF5,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M5010509-電機.pdf
SRC-ALL-PROJECTS-FILE-8E37B869C8D1,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M501050A-銘牌.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M501050A-銘牌.pdf,.pdf,86594,1782109396.2676177,4632D6BBA353B05C563571936089147A60AE882C09745E2D559344474CDC513F,4632D6BBA353B05C563571936089147A60AE882C09745E2D559344474CDC513F,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M501050A-銘牌.pdf
SRC-ALL-PROJECTS-FILE-E3EBA9AC5AA6,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A1-鈑金.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M50105A1-鈑金.pdf,.pdf,110436,1782109396.282617,A9566BB548761177954A965BC9C1C6D3336947DDA7F78F0100046889E0C360EA,A9566BB548761177954A965BC9C1C6D3336947DDA7F78F0100046889E0C360EA,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A1-鈑金.pdf
SRC-ALL-PROJECTS-FILE-FE4CC202443C,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A2-鈑金.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M50105A2-鈑金.pdf,.pdf,101227,1782109396.2966335,A13CD10B0D89D7549FC1A8293C183A88C9C3AB5BA0B10DAA01A5BDCC806D0C1D,A13CD10B0D89D7549FC1A8293C183A88C9C3AB5BA0B10DAA01A5BDCC806D0C1D,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A2-鈑金.pdf
SRC-ALL-PROJECTS-FILE-A9E5E8B2ED78,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A3-鈑金.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M50105A3-鈑金.pdf,.pdf,192793,1782109396.312639,F5F6BACE5ADBB07E2B65C91752E2A7BD5D51210DDD44451B6637CCD90E2BA632,F5F6BACE5ADBB07E2B65C91752E2A7BD5D51210DDD44451B6637CCD90E2BA632,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A3-鈑金.pdf
SRC-ALL-PROJECTS-FILE-6E4E28A4DE4A,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A4-鈑金.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M50105A4-鈑金.pdf,.pdf,187268,1782109396.327616,E78B5BD89912567DDFFCDDD98DCE785828F315C1ABC565F5D5BCD0E50223A294,E78B5BD89912567DDFFCDDD98DCE785828F315C1ABC565F5D5BCD0E50223A294,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A4-鈑金.pdf
SRC-ALL-PROJECTS-FILE-AE8F2E1197F9,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A5-鈑金.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M50105A5-鈑金.pdf,.pdf,150028,1782109396.3416176,C3DC10A73D8759A56DBD375EC915516F36F8FB64784006730724567EE7B2822F,C3DC10A73D8759A56DBD375EC915516F36F8FB64784006730724567EE7B2822F,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A5-鈑金.pdf
SRC-ALL-PROJECTS-FILE-48A134D5ADE7,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A6-鈑金.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M50105A6-鈑金.pdf,.pdf,94780,1782109396.3566172,C50C761B9F3B842C17FA5B5401FC9A5B05DB0379677DEB081289ADBA254BC8E4,C50C761B9F3B842C17FA5B5401FC9A5B05DB0379677DEB081289ADBA254BC8E4,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50105A6-鈑金.pdf
SRC-ALL-PROJECTS-FILE-5C37A874703C,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50108A1-鈑金施工圖.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,M50108A1-鈑金施工圖.pdf,.pdf,73187,1782109396.3986175,BDBFC86F2E88F0CBD4C0CCEF129185FE881040C573738E9090AEA22B94225388,BDBFC86F2E88F0CBD4C0CCEF129185FE881040C573738E9090AEA22B94225388,SRC-ALL-PROJECTS-FILE-FD1F34006907,forbidden_electrical_drawing,電機施工圖|鈑金施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\M50108A1-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-B0F0F61C43EC,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\NFB機械連鎖-鈑金.pdf,,1150108,1150108國倫-水電竹崎所緞繻村供水延管第二期,國倫,NFB機械連鎖-鈑金.pdf,.pdf,46228,1782109396.3686173,3D9024A15646A949E56C81593334EF89FE4FBB46F9EAC9D93C79A1E830E21955,3D9024A15646A949E56C81593334EF89FE4FBB46F9EAC9D93C79A1E830E21955,,forbidden_electrical_drawing,電機施工圖,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150108國倫-水電竹崎所緞繻村供水延管第二期\電機施工圖\電機施工圖(單張)\NFB機械連鎖-鈑金.pdf
SRC-ALL-PROJECTS-FILE-E706CD1DEC36,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150109文勝科技-儀表箱\工作記錄單文勝科技儀錶箱.xls,,1150109,1150109文勝科技-儀表箱,文勝科技,工作記錄單文勝科技儀錶箱.xls,.xls,161280,1782109396.6746373,3649DE12ACF7205AC4767BD5D317CF5DA8FF529E0DA6D47AA81531A5F3D49E2D,3649DE12ACF7205AC4767BD5D317CF5DA8FF529E0DA6D47AA81531A5F3D49E2D,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150109文勝科技-儀表箱\工作記錄單文勝科技儀錶箱.xls
SRC-ALL-PROJECTS-FILE-F7E3398F2DC1,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150109文勝科技-儀表箱\弓銓吳先生儀表箱合約.xls,,1150109,1150109文勝科技-儀表箱,文勝科技,弓銓吳先生儀表箱合約.xls,.xls,33280,1782109396.688634,8EDFD0444671728CD44FDA2F823E6282D03F85D60F05441B911CE4B4591AAC69,8EDFD0444671728CD44FDA2F823E6282D03F85D60F05441B911CE4B4591AAC69,,allowed_contract_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.7,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150109文勝科技-儀表箱\弓銓吳先生儀表箱合約.xls
SRC-ALL-PROJECTS-FILE-396CBAD9A5A5,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150109文勝科技-儀表箱\弓銓吳先生儀表箱成本.xls,,1150109,1150109文勝科技-儀表箱,文勝科技,弓銓吳先生儀表箱成本.xls,.xls,33280,1782109396.6446178,1FD92753E96386507B1DDD48979466AD0A6B16B467F9880B8DD92F148048BF84,1FD92753E96386507B1DDD48979466AD0A6B16B467F9880B8DD92F148048BF84,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150109文勝科技-儀表箱\弓銓吳先生儀表箱成本.xls
SRC-ALL-PROJECTS-FILE-ED8F878A5E8F,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150109文勝科技-儀表箱\弓銓吳先生儀表箱材料清單.xls,,1150109,1150109文勝科技-儀表箱,文勝科技,弓銓吳先生儀表箱材料清單.xls,.xls,33280,1782109396.6586149,1074D531472F5C92CC6882B5456B721AD1775354E44D6AC2483EF72A3E501466,1074D531472F5C92CC6882B5456B721AD1775354E44D6AC2483EF72A3E501466,,allowed_material_list_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.65,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150109文勝科技-儀表箱\弓銓吳先生儀表箱材料清單.xls
SRC-ALL-PROJECTS-FILE-74C5CE983FB1,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150109文勝科技-儀表箱\生管課用圖、鈑金施工圖、沖孔施工圖\1150109文勝科技儀表箱(生管用圖).pdf,,1150109,1150109文勝科技-儀表箱,文勝科技,1150109文勝科技儀表箱(生管用圖).pdf,.pdf,768258,1782109396.717616,608478F974E0F4F46077907C47F613DEE04F55AE5877402D0F90D9F6BC5350D1,608478F974E0F4F46077907C47F613DEE04F55AE5877402D0F90D9F6BC5350D1,,completed_sheetmetal_drawing_reference,生管課用圖|生管用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150109文勝科技-儀表箱\生管課用圖、鈑金施工圖、沖孔施工圖\1150109文勝科技儀表箱(生管用圖).pdf
SRC-ALL-PROJECTS-FILE-9266AE3BE75B,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150109文勝科技-儀表箱\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150109文勝科技儀表箱(沖孔施工圖).pdf,,1150109,1150109文勝科技-儀表箱,文勝科技,1150109文勝科技儀表箱(沖孔施工圖).pdf,.pdf,736049,1782109396.7706163,A44D5A6FD3CA1901A4CD12F6429B85E8776F403907811425547D993D3BE6EC5E,A44D5A6FD3CA1901A4CD12F6429B85E8776F403907811425547D993D3BE6EC5E,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150109文勝科技-儀表箱\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150109文勝科技儀表箱(沖孔施工圖).pdf
SRC-ALL-PROJECTS-FILE-5661773E9B0C,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150109文勝科技-儀表箱\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50109A1-鈑金施工圖.pdf,,1150109,1150109文勝科技-儀表箱,文勝科技,M50109A1-鈑金施工圖.pdf,.pdf,76152,1782109396.7406168,FB7A0554290278A6C2B077279C5CFE0429FB167B5A7F0D2D3685B99E124ED021,FB7A0554290278A6C2B077279C5CFE0429FB167B5A7F0D2D3685B99E124ED021,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150109文勝科技-儀表箱\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50109A1-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-D7399803F50D,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\1150110詠翔鑫-漢泰開關箱(ok).xlsx,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,1150110詠翔鑫-漢泰開關箱(ok).xlsx,.xlsx,32939,1782109396.9917426,C42BAFFBDB13F8AE0EE909A5202F4A8DF0262D439D89E6333757643A1EF02200,C42BAFFBDB13F8AE0EE909A5202F4A8DF0262D439D89E6333757643A1EF02200,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\1150110詠翔鑫-漢泰開關箱(ok).xlsx
SRC-ALL-PROJECTS-FILE-EA45889B4BB4,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\1150110詠翔鑫-漢泰開關箱(ok+)佳樺.xlsx,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,1150110詠翔鑫-漢泰開關箱(ok+)佳樺.xlsx,.xlsx,39754,1782109397.0087233,EE02837BB24E3EF2C5FDFC3A877416F25D3C03892AD763BB44BE56C3996E91EC,EE02837BB24E3EF2C5FDFC3A877416F25D3C03892AD763BB44BE56C3996E91EC,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\1150110詠翔鑫-漢泰開關箱(ok+)佳樺.xlsx
SRC-ALL-PROJECTS-FILE-1AAE59AB100D,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\1150110詠翔鑫-漢泰開關箱(未填).xlsx,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,1150110詠翔鑫-漢泰開關箱(未填).xlsx,.xlsx,32442,1782109396.978722,4A8AC2703C83926BB4A369FE6F370B54875F53A8360B3D45DF6B69555F33464C,4A8AC2703C83926BB4A369FE6F370B54875F53A8360B3D45DF6B69555F33464C,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\1150110詠翔鑫-漢泰開關箱(未填).xlsx
SRC-ALL-PROJECTS-FILE-C0B2F563B94F,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\1150110詠翔鑫-漢泰開關箱__物料_購買__士林___請簽核-232_stec.tw.pdf,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,1150110詠翔鑫-漢泰開關箱__物料_購買__士林___請簽核-232_stec.tw.pdf,.pdf,796028,1782109397.027725,7299C86060F15707309FCF858FE0014FC0EBDF0322F19504583B353E8430ABAC,7299C86060F15707309FCF858FE0014FC0EBDF0322F19504583B353E8430ABAC,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\1150110詠翔鑫-漢泰開關箱__物料_購買__士林___請簽核-232_stec.tw.pdf
SRC-ALL-PROJECTS-FILE-77CEFC12431E,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\物料需求表-1150110詠翔鑫-漢泰開關箱(115.02.05).pdf,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,物料需求表-1150110詠翔鑫-漢泰開關箱(115.02.05).pdf,.pdf,57616,1782109397.041724,A4EBD52BFEAA0C95945444B685BC8BB34602747DE0EE71B638E83CBB633AF25A,A4EBD52BFEAA0C95945444B685BC8BB34602747DE0EE71B638E83CBB633AF25A,,forbidden_production_control_file,生管文件,,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\1150110 生管文件\物料需求表-1150110詠翔鑫-漢泰開關箱(115.02.05).pdf
SRC-ALL-PROJECTS-FILE-F45D24CAD22C,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\生管課用圖、鈑金施工圖、沖孔施工圖\1150110詠翔鑫-漢泰開關箱(生管用圖).pdf,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,1150110詠翔鑫-漢泰開關箱(生管用圖).pdf,.pdf,546346,1782109396.8776162,870788F2FD7287683A0962B7D43C5755CA6F8E3F4C63D944D04F8C5CAEB4F5DF,870788F2FD7287683A0962B7D43C5755CA6F8E3F4C63D944D04F8C5CAEB4F5DF,,completed_sheetmetal_drawing_reference,生管課用圖|生管用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\生管課用圖、鈑金施工圖、沖孔施工圖\1150110詠翔鑫-漢泰開關箱(生管用圖).pdf
SRC-ALL-PROJECTS-FILE-75E7F4DE5E08,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150110詠翔鑫-漢泰開關箱(沖孔施工圖).pdf,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,1150110詠翔鑫-漢泰開關箱(沖孔施工圖).pdf,.pdf,534854,1782109396.927725,021F77EF2D309D4D09CED6198992BE12B83DD0F56C3CB00E5560DD29D59B945B,021F77EF2D309D4D09CED6198992BE12B83DD0F56C3CB00E5560DD29D59B945B,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\生管課用圖、鈑金施工圖、沖孔施工圖\沖孔施工圖\1150110詠翔鑫-漢泰開關箱(沖孔施工圖).pdf
SRC-ALL-PROJECTS-FILE-53657C40AB83,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50110A1-鈑金施工圖.pdf,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,M50110A1-鈑金施工圖.pdf,.pdf,46913,1782109396.8986158,1FAD158D618214EF03C1938EB9C40F0010697D2783D615302BB57F75026FD949,1FAD158D618214EF03C1938EB9C40F0010697D2783D615302BB57F75026FD949,,completed_sheetmetal_drawing_reference,生管課用圖|鈑金施工圖|沖孔施工圖,sheetmetal,FORBIDDEN,True,0.95,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\生管課用圖、鈑金施工圖、沖孔施工圖\鈑金施工圖\M50110A1-鈑金施工圖.pdf
SRC-ALL-PROJECTS-FILE-2ED252C75124,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\詠翔鑫-漢泰開關箱(工作紀錄單).xls,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,詠翔鑫-漢泰開關箱(工作紀錄單).xls,.xls,51712,1782109396.8196182,F5C35BF7C96B50066929C17199B9558E7B578486F85CCF9895CE0012525EBBF1,F5C35BF7C96B50066929C17199B9558E7B578486F85CCF9895CE0012525EBBF1,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\詠翔鑫-漢泰開關箱(工作紀錄單).xls
SRC-ALL-PROJECTS-FILE-6E4BA1EF1E12,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\詠翔鑫-開關箱-順大報價0122.xlsx,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,詠翔鑫-開關箱-順大報價0122.xlsx,.xlsx,18756,1782109396.833615,47500E26A819B01C099BADD9CC85AEBB472B7C5B70073735C9B6C5780E7E879C,47500E26A819B01C099BADD9CC85AEBB472B7C5B70073735C9B6C5780E7E879C,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\詠翔鑫-開關箱-順大報價0122.xlsx
SRC-ALL-PROJECTS-FILE-C2F3FE6D63A8,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\詠翔鑫-開關箱-順大報價0122成本.xlsx,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,詠翔鑫-開關箱-順大報價0122成本.xlsx,.xlsx,19299,1782109396.804635,0FD8E3848432F54E89CDD5B6B59294A0835447F2CAFF0C0CF7EEE8B8C99FC7B3,0FD8E3848432F54E89CDD5B6B59294A0835447F2CAFF0C0CF7EEE8B8C99FC7B3,,spreadsheet_other,,,HUMAN_REVIEW_REQUIRED,False,0.35,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\詠翔鑫-開關箱-順大報價0122成本.xlsx
SRC-ALL-PROJECTS-FILE-844D8FD65D6C,SRC-ALL-PROJECTS,115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\詠翔鑫-開關箱-順大報價0122材料.xlsx,,1150110,1150110詠翔鑫-漢泰開關箱,詠翔鑫,詠翔鑫-開關箱-順大報價0122材料.xlsx,.xlsx,19030,1782109396.8506153,69BD6A2D8D61A06C1B8940FD1D3FBC630C43056F487905A0F5DE5B13FBAF9885,69BD6A2D8D61A06C1B8940FD1D3FBC630C43056F487905A0F5DE5B13FBAF9885,,allowed_material_list_workbook,,,HUMAN_REVIEW_REQUIRED,False,0.65,path_and_label_bootstrap_classifier,NOT_PARSED,BOOTSTRAP_CLASSIFIED,,C:\Users\alex1\OneDrive\Desktop\All Projects\115年度工作\115年度工作\1150110詠翔鑫-漢泰開關箱\詠翔鑫-開關箱-順大報價0122材料.xlsx
