decision_id,source_root_id,project_id,family_id,relative_path,file_name,file_id,sheet_id,file_sha256,file_size,workbook_format,worksheet_name,worksheet_visibility,worksheet_fingerprint,workbook_sheet_count,detected_project_identifiers,detected_customer_identifiers,detected_document_role,parser_name,parser_version,parse_status,formula_dependency_status,external_link_status,named_range_status,revision_status,duplicate_or_supersession,proposed_decision,final_decision,reason_codes,evidence_references,policy_version,reviewer_or_approver,decision_timestamp,approval_manifest_hash,sanitized_artifact_hash,sanitized_csv_path,sanitized_csv_sha256,non_empty_rows
SGD-4D2DF2776016E7,SRC-ALL-PROJECTS,1110501,詠翔鑫,111年度工作\111年度工作\111年度訂單(已完成)\1110501詠翔鑫-凱倫傘業有限公司 作業廠房、辦公室新建工程\凱倫傘業有限公司 作業廠房、辦公室新建工程(工作紀錄單)(變更後).xls,凱倫傘業有限公司 作業廠房、辦公室新建工程(工作紀錄單)(變更後).xls,SRC-ALL-PROJECTS-FILE-19F7C90C379F,SRC-ALL-PROJECTS-FILE-19F7C90C379F-XLS-SHEET-001,23AB9536284E287CED8530E844AAB467ED28A7BAA937EE69C5AB89DE95B1FC65,50688,xls,未稅 (2),visible,59BA0924A6566E5403D4D67E51F60A0BA69FD7E2FE4102AEA110378DD07B0E30,1,1110501,詠翔鑫,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NAMED_RANGE_REVIEW_REQUIRED,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED|NAMED_RANGE_PRESENT,SRC-ALL-PROJECTS-FILE-19F7C90C379F|SRC-ALL-PROJECTS-FILE-19F7C90C379F-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-004\legacy_xls\1110501\legacy_xls_parse\1110501\SRC-ALL-PROJECTS-FILE-19F7C90C379F\001_未稅 (2).csv,AC443F7A20DE1E1DF4235DA9E1C4A542408E0A89F0CFFFD980FC81634E3AF7A1,35
SGD-DB78A644224C0C,SRC-ALL-PROJECTS,1110501,詠翔鑫,111年度工作\111年度工作\111年度訂單(已完成)\1110501詠翔鑫-凱倫傘業有限公司 作業廠房、辦公室新建工程\凱倫傘業有限公司 作業廠房、辦公室新建工程(訂單成本分析表)(變更後).xls,凱倫傘業有限公司 作業廠房、辦公室新建工程(訂單成本分析表)(變更後).xls,SRC-ALL-PROJECTS-FILE-24DD84BF38D3,SRC-ALL-PROJECTS-FILE-24DD84BF38D3-XLS-SHEET-001,26657CA8ADF8C6F0F8AF4FB8DA3E049B8EA82F95CF4B5B48EFD483524AD5AAE7,39424,xls,Sheet1 (3),visible,E72DAE0F126E63E610C4952343D4A7339BC6B7E527CCFCB3D545E014C031ED3A,1,1110501,詠翔鑫,spreadsheet_other,excel_com_legacy_xls,16.0,PARSED_WITH_FINGERPRINT,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,CANDIDATE,UNREVIEWED,CURRENT_PROJECT_ID_MATCH_REVIEWABLE|LEGACY_XLS_PARSED_BY_EXCEL_COM_READ_ONLY|MACROS_DISABLED,SRC-ALL-PROJECTS-FILE-24DD84BF38D3|SRC-ALL-PROJECTS-FILE-24DD84BF38D3-XLS-SHEET-001,source_guard_policy_v2_autonomous_eval,,,,,manifests\baseline-024\source_candidates\batch-004\legacy_xls\1110501\legacy_xls_parse\1110501\SRC-ALL-PROJECTS-FILE-24DD84BF38D3\001_Sheet1 (3).csv,A1644130666FFF8AD0E208005A22365D813CF91F9F01F86F6462AB9B708D8A53,24
SGD-2C698353859760,SRC-ALL-PROJECTS,1110501,詠翔鑫,111年度工作\111年度工作\111年度訂單(已完成)\1110501詠翔鑫-凱倫傘業有限公司 作業廠房、辦公室新建工程\凱倫-機電. 消防.電力廠商材料清單0511.xlsx,凱倫-機電. 消防.電力廠商材料清單0511.xlsx,SRC-ALL-PROJECTS-FILE-FA63484A1552,SRC-ALL-PROJECTS-FILE-FA63484A1552-SHEET-001,E016A893EA861A7172419C7E5F8A169A864F24409943E11B844FC93C4597EA46,107283,xlsx,機電,visible,A168F813F8DC7DC632FB21E6248DAC0D780ED1AF7C0AEE39BD6815B8E32F3195,3,1110501,詠翔鑫,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,EXTERNAL_LINK_REVIEW_REQUIRED,NONE,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,EXTERNAL_LINK_PRESENT|INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-FA63484A1552|SRC-ALL-PROJECTS-FILE-FA63484A1552-SHEET-001,source_guard_policy_v1,,,,,,,
SGD-DF4632E479C48F,SRC-ALL-PROJECTS,1110501,詠翔鑫,111年度工作\111年度工作\111年度訂單(已完成)\1110501詠翔鑫-凱倫傘業有限公司 作業廠房、辦公室新建工程\凱倫-機電. 消防.電力廠商材料清單0511.xlsx,凱倫-機電. 消防.電力廠商材料清單0511.xlsx,SRC-ALL-PROJECTS-FILE-FA63484A1552,SRC-ALL-PROJECTS-FILE-FA63484A1552-SHEET-002,E016A893EA861A7172419C7E5F8A169A864F24409943E11B844FC93C4597EA46,107283,xlsx,消防,visible,C889BAC937C2713BD5CA7D6B548F008722682061447D8D6B66AFC7CE2296E440,3,1110501,詠翔鑫,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,EXTERNAL_LINK_REVIEW_REQUIRED,NONE,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,EXTERNAL_LINK_PRESENT|INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-FA63484A1552|SRC-ALL-PROJECTS-FILE-FA63484A1552-SHEET-002,source_guard_policy_v1,,,,,,,
SGD-D6DB12A60C7585,SRC-ALL-PROJECTS,1110501,詠翔鑫,111年度工作\111年度工作\111年度訂單(已完成)\1110501詠翔鑫-凱倫傘業有限公司 作業廠房、辦公室新建工程\凱倫-機電. 消防.電力廠商材料清單0511.xlsx,凱倫-機電. 消防.電力廠商材料清單0511.xlsx,SRC-ALL-PROJECTS-FILE-FA63484A1552,SRC-ALL-PROJECTS-FILE-FA63484A1552-SHEET-003,E016A893EA861A7172419C7E5F8A169A864F24409943E11B844FC93C4597EA46,107283,xlsx,電力,visible,43DC853C6D525665008C1F2E6E247D0A8297262F1538ABF2B179CD8401A2BDD2,3,1110501,詠翔鑫,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,NONE,EXTERNAL_LINK_REVIEW_REQUIRED,NONE,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,EXTERNAL_LINK_PRESENT|INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-FA63484A1552|SRC-ALL-PROJECTS-FILE-FA63484A1552-SHEET-003,source_guard_policy_v1,,,,,,,
SGD-2275B18F389C1A,SRC-ALL-PROJECTS,1110504,三裕正,111年度工作\111年度工作\111年度訂單(已完成)\1110504三裕正-台江國家公園保育植物苗圃新建工程\1100609110年台江國家公園保育植物苗圃新建工程材料清單.xlsx,1100609110年台江國家公園保育植物苗圃新建工程材料清單.xlsx,SRC-ALL-PROJECTS-FILE-1CD72C81F433,SRC-ALL-PROJECTS-FILE-1CD72C81F433-SHEET-001,F8DA9E91FD4E15411494A382A8BF90DE3A9E201F7C146D607BDC1AFD1847BC45,70460,xlsx,預算總表,visible,5CC9A3BC258DBF4CE7BEC7B2E5FFE8B26912783EC96CFBBC8A2BE671374508C1,4,1110504,三裕正,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,FORMULA_DEPENDENCY_REVIEW_REQUIRED,EXTERNAL_LINK_REVIEW_REQUIRED,NONE,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,EXTERNAL_LINK_PRESENT|FORMULA_REFERENCES_OTHER_SHEET|INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-1CD72C81F433|SRC-ALL-PROJECTS-FILE-1CD72C81F433-SHEET-001,source_guard_policy_v1,,,,,,,
SGD-8528F2BEFB24A8,SRC-ALL-PROJECTS,1110504,三裕正,111年度工作\111年度工作\111年度訂單(已完成)\1110504三裕正-台江國家公園保育植物苗圃新建工程\1100609110年台江國家公園保育植物苗圃新建工程材料清單.xlsx,1100609110年台江國家公園保育植物苗圃新建工程材料清單.xlsx,SRC-ALL-PROJECTS-FILE-1CD72C81F433,SRC-ALL-PROJECTS-FILE-1CD72C81F433-SHEET-002,F8DA9E91FD4E15411494A382A8BF90DE3A9E201F7C146D607BDC1AFD1847BC45,70460,xlsx,預算詳細表,visible,1C95923986A9BE77569D90E2DC640BCD643180B03D580A82D0FFBCB66ECBD92B,4,1110504,三裕正,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,FORMULA_DEPENDENCY_REVIEW_REQUIRED,EXTERNAL_LINK_REVIEW_REQUIRED,NONE,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,EXTERNAL_LINK_PRESENT|FORMULA_REFERENCES_OTHER_SHEET|INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-1CD72C81F433|SRC-ALL-PROJECTS-FILE-1CD72C81F433-SHEET-002,source_guard_policy_v1,,,,,,,
SGD-A75F5FBE2DB65F,SRC-ALL-PROJECTS,1110504,三裕正,111年度工作\111年度工作\111年度訂單(已完成)\1110504三裕正-台江國家公園保育植物苗圃新建工程\1100609110年台江國家公園保育植物苗圃新建工程材料清單.xlsx,1100609110年台江國家公園保育植物苗圃新建工程材料清單.xlsx,SRC-ALL-PROJECTS-FILE-1CD72C81F433,SRC-ALL-PROJECTS-FILE-1CD72C81F433-SHEET-003,F8DA9E91FD4E15411494A382A8BF90DE3A9E201F7C146D607BDC1AFD1847BC45,70460,xlsx,預算單價分析表,visible,158749A1B0B1F83C4D942C7F552648EBB7CAA4BB1A0A837A01C55E6A73A03122,4,1110504,三裕正,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,FORMULA_DEPENDENCY_REVIEW_REQUIRED,EXTERNAL_LINK_REVIEW_REQUIRED,NONE,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,EXTERNAL_LINK_PRESENT|FORMULA_REFERENCES_OTHER_SHEET|INSUFFICIENT_IDENTITY,SRC-ALL-PROJECTS-FILE-1CD72C81F433|SRC-ALL-PROJECTS-FILE-1CD72C81F433-SHEET-003,source_guard_policy_v1,,,,,,,
SGD-F62880104B8FCB,SRC-ALL-PROJECTS,1110504,三裕正,111年度工作\111年度工作\111年度訂單(已完成)\1110504三裕正-台江國家公園保育植物苗圃新建工程\1100609110年台江國家公園保育植物苗圃新建工程材料清單.xlsx,1100609110年台江國家公園保育植物苗圃新建工程材料清單.xlsx,SRC-ALL-PROJECTS-FILE-1CD72C81F433,SRC-ALL-PROJECTS-FILE-1CD72C81F433-SHEET-004,F8DA9E91FD4E15411494A382A8BF90DE3A9E201F7C146D607BDC1AFD1847BC45,70460,xlsx,數量計算,hidden,90C980DEE9F906473F1D6163072C52D8006D9838A7C1988B591DEEA15C19AD76,4,1110504,三裕正,allowed_material_list_workbook,openpyxl,3.1.5,PARSED_WITH_FINGERPRINT,FORMULA_DEPENDENCY_REVIEW_REQUIRED,EXTERNAL_LINK_REVIEW_REQUIRED,NONE,CURRENT_OR_UNKNOWN,,QUARANTINED,UNREVIEWED,EXTERNAL_LINK_PRESENT|FORMULA_REFERENCES_OTHER_SHEET|HIDDEN_OR_VERY_HIDDEN_SHEET,SRC-ALL-PROJECTS-FILE-1CD72C81F433|SRC-ALL-PROJECTS-FILE-1CD72C81F433-SHEET-004,source_guard_policy_v1,,,,,,,
