decision_id,source_root_id,project_id,family_id,relative_path,file_name,file_id,sheet_id,file_sha256,file_size,workbook_format,worksheet_name,worksheet_visibility,worksheet_fingerprint,workbook_sheet_count,detected_project_identifiers,detected_customer_identifiers,detected_document_role,parser_name,parser_version,parse_status,formula_dependency_status,external_link_status,named_range_status,revision_status,duplicate_or_supersession,proposed_decision,final_decision,reason_codes,evidence_references,policy_version,reviewer_or_approver,decision_timestamp,approval_manifest_hash,sanitized_artifact_hash,sanitized_csv_path,sanitized_csv_sha256,non_empty_rows
SGD-2886C2AA0BC9D5,SRC-ALL-PROJECTS,1120202,榮陳,112年度工作\112年度工作\1120202榮陳-新竹富百田社區開發供水\新竹縣富百田社區供水合約.xls,新竹縣富百田社區供水合約.xls,SRC-ALL-PROJECTS-FILE-01397B520288,SRC-ALL-PROJECTS-FILE-01397B520288-XLS-UNPARSED,F17247092D6E35CE6B4C6EFBFF8ED1B549E3CFD63B676C747115FD8B5F86999E,93184,xls,,unknown,,,1120202,榮陳,allowed_contract_workbook,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-01397B520288|SRC-ALL-PROJECTS-FILE-01397B520288-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
SGD-310C298EDBABF3,SRC-ALL-PROJECTS,1120202,榮陳,112年度工作\112年度工作\1120202榮陳-新竹富百田社區開發供水\工作記錄單榮陳新竹富百田社區開發供水.xls,工作記錄單榮陳新竹富百田社區開發供水.xls,SRC-ALL-PROJECTS-FILE-09BF51E95000,SRC-ALL-PROJECTS-FILE-09BF51E95000-XLS-UNPARSED,B33D5EC5BC90A4E5BF6C1D7866CF0B56FC5A7DEA76738ABA1ECB46C0D59F4688,161280,xls,,unknown,,,1120202,榮陳,spreadsheet_other,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-09BF51E95000|SRC-ALL-PROJECTS-FILE-09BF51E95000-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
SGD-AF06765861ECC4,SRC-ALL-PROJECTS,1120202,榮陳,112年度工作\112年度工作\1120202榮陳-新竹富百田社區開發供水\榮陳新竹富百田社區供水生產能力分表.xls,榮陳新竹富百田社區供水生產能力分表.xls,SRC-ALL-PROJECTS-FILE-4E73BC0246E0,SRC-ALL-PROJECTS-FILE-4E73BC0246E0-XLS-UNPARSED,3F692D90EB975250D6E030BBF215AA09CF89D9EACC170F30F9FACBDC1F77ED90,92160,xls,,unknown,,,1120202,榮陳,spreadsheet_other,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-4E73BC0246E0|SRC-ALL-PROJECTS-FILE-4E73BC0246E0-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
SGD-710FDD9D4F3C28,SRC-ALL-PROJECTS,1120202,榮陳,112年度工作\112年度工作\1120202榮陳-新竹富百田社區開發供水\榮陳新竹縣富百田社區開發供水 會議審查.xls,榮陳新竹縣富百田社區開發供水 會議審查.xls,SRC-ALL-PROJECTS-FILE-5A841E3BE7C5,SRC-ALL-PROJECTS-FILE-5A841E3BE7C5-XLS-UNPARSED,0A878BFF0B92DC0300948133B8BD78E0C0ABB26EFE5F7B531E02311EF1466BF0,92160,xls,,unknown,,,1120202,榮陳,spreadsheet_other,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-5A841E3BE7C5|SRC-ALL-PROJECTS-FILE-5A841E3BE7C5-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
SGD-5DCD3C9D457669,SRC-ALL-PROJECTS,1120202,榮陳,112年度工作\112年度工作\1120202榮陳-新竹富百田社區開發供水\榮陳科技新竹縣富百田社區供水訂單成本分析.xls,榮陳科技新竹縣富百田社區供水訂單成本分析.xls,SRC-ALL-PROJECTS-FILE-D5393A167136,SRC-ALL-PROJECTS-FILE-D5393A167136-XLS-UNPARSED,313207DFE74DAE870C54BA635A6B23B24A44B0F46ECE69750604F31D347BAF2C,61952,xls,,unknown,,,1120202,榮陳,spreadsheet_other,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-D5393A167136|SRC-ALL-PROJECTS-FILE-D5393A167136-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
SGD-BF0B0780015FF9,SRC-ALL-PROJECTS,1120202,榮陳,112年度工作\112年度工作\1120202榮陳-新竹富百田社區開發供水\新竹縣富百田社區供水材料清單.xls,新竹縣富百田社區供水材料清單.xls,SRC-ALL-PROJECTS-FILE-DB13D61047A7,SRC-ALL-PROJECTS-FILE-DB13D61047A7-XLS-UNPARSED,356BD0CEA8461CCDD1C5DB24B3B98738670D753B9890E6960B8634557FD649BD,103936,xls,,unknown,,,1120202,榮陳,allowed_material_list_workbook,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-DB13D61047A7|SRC-ALL-PROJECTS-FILE-DB13D61047A7-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
SGD-459F0966F34324,SRC-ALL-PROJECTS,1120202,榮陳,112年度工作\112年度工作\1120202榮陳-新竹富百田社區開發供水\榮陳科技新竹縣富百田社區供水訂單成本分析分項.xls,榮陳科技新竹縣富百田社區供水訂單成本分析分項.xls,SRC-ALL-PROJECTS-FILE-E53D04B368AC,SRC-ALL-PROJECTS-FILE-E53D04B368AC-XLS-UNPARSED,363C90F19448AD619163E8BE8B3A6551F51945F7191391FDED13DCBE95A9686A,61952,xls,,unknown,,,1120202,榮陳,spreadsheet_other,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-E53D04B368AC|SRC-ALL-PROJECTS-FILE-E53D04B368AC-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
