decision_id,source_root_id,project_id,family_id,relative_path,file_name,file_id,sheet_id,file_sha256,file_size,workbook_format,worksheet_name,worksheet_visibility,worksheet_fingerprint,workbook_sheet_count,detected_project_identifiers,detected_customer_identifiers,detected_document_role,parser_name,parser_version,parse_status,formula_dependency_status,external_link_status,named_range_status,revision_status,duplicate_or_supersession,proposed_decision,final_decision,reason_codes,evidence_references,policy_version,reviewer_or_approver,decision_timestamp,approval_manifest_hash,sanitized_artifact_hash,sanitized_csv_path,sanitized_csv_sha256,non_empty_rows
SGD-D9131BF215DDE5,SRC-ALL-PROJECTS,1120101,顯茂工程,112年度工作\112年度工作\1120101顯茂工程-聯電P6 WH棟新建工程\顯茂-聯電P6倉庫棟新建工程工作紀錄單.xls,顯茂-聯電P6倉庫棟新建工程工作紀錄單.xls,SRC-ALL-PROJECTS-FILE-56A187B15455,SRC-ALL-PROJECTS-FILE-56A187B15455-XLS-UNPARSED,883F639DC00385B813DFF35E8FE3873E3E547C7F3B1C9716855C3B0FA85A36C1,71680,xls,,unknown,,,1120101,顯茂工程,spreadsheet_other,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-56A187B15455|SRC-ALL-PROJECTS-FILE-56A187B15455-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
SGD-E9B90A09F84CAC,SRC-ALL-PROJECTS,1120101,顯茂工程,112年度工作\112年度工作\1120101顯茂工程-聯電P6 WH棟新建工程\顯茂-聯電P6倉庫棟新建工程(訂單成本分析表).xls,顯茂-聯電P6倉庫棟新建工程(訂單成本分析表).xls,SRC-ALL-PROJECTS-FILE-AA9926E01A25,SRC-ALL-PROJECTS-FILE-AA9926E01A25-XLS-UNPARSED,433B157E0BD338E9406BE270700C9C40DFD77529A63F5CC51FC42F16E25717CE,39424,xls,,unknown,,,1120101,顯茂工程,spreadsheet_other,parser_required,none,PARSER_REQUIRED,NONE,NONE,NONE,CURRENT_OR_UNKNOWN,,PARSER_REQUIRED,UNREVIEWED,HUMAN_REVIEW_REQUIRED|LEGACY_XLS_PARSER_REQUIRED,SRC-ALL-PROJECTS-FILE-AA9926E01A25|SRC-ALL-PROJECTS-FILE-AA9926E01A25-XLS-UNPARSED,source_guard_policy_v1,,,,,,,
